isco3,country,employment_thousands,mean_annual_wage_eur,wage_source,wage_level
021,AT,7.0,,,
111,AT,24.2,112755.0,eurostat,isco1
112,AT,8.6,112755.0,eurostat,isco1
121,AT,48.1,112755.0,eurostat,isco1
122,AT,39.2,112755.0,eurostat,isco1
131,AT,1.6,112755.0,eurostat,isco1
132,AT,47.7,112755.0,eurostat,isco1
133,AT,5.2,112755.0,eurostat,isco1
134,AT,20.4,112755.0,eurostat,isco1
141,AT,1.8,112755.0,eurostat,isco1
142,AT,22.3,112755.0,eurostat,isco1
143,AT,8.6,112755.0,eurostat,isco1
211,AT,15.8,70309.0,eurostat,isco1
212,AT,3.8,70309.0,eurostat,isco1
213,AT,21.8,70309.0,eurostat,isco1
214,AT,67.5,70309.0,eurostat,isco1
215,AT,15.8,70309.0,eurostat,isco1
216,AT,25.0,70309.0,eurostat,isco1
221,AT,5.5,70309.0,eurostat,isco1
222,AT,11.1,70309.0,eurostat,isco1
223,AT,13.9,70309.0,eurostat,isco1
225,AT,30.5,70309.0,eurostat,isco1
226,AT,127.5,70309.0,eurostat,isco1
231,AT,83.3,70309.0,eurostat,isco1
232,AT,46.3,70309.0,eurostat,isco1
233,AT,35.2,70309.0,eurostat,isco1
234,AT,9.3,70309.0,eurostat,isco1
235,AT,68.5,70309.0,eurostat,isco1
241,AT,39.4,70309.0,eurostat,isco1
242,AT,56.3,70309.0,eurostat,isco1
243,AT,55.1,70309.0,eurostat,isco1
251,AT,94.2,70309.0,eurostat,isco1
252,AT,34.2,70309.0,eurostat,isco1
261,AT,12.5,70309.0,eurostat,isco1
262,AT,8.1,70309.0,eurostat,isco1
263,AT,48.6,70309.0,eurostat,isco1
264,AT,26.5,70309.0,eurostat,isco1
265,AT,41.3,70309.0,eurostat,isco1
311,AT,110.9,58268.0,eurostat,isco1
312,AT,49.2,58268.0,eurostat,isco1
313,AT,29.2,58268.0,eurostat,isco1
314,AT,10.0,58268.0,eurostat,isco1
315,AT,23.4,58268.0,eurostat,isco1
321,AT,11.0,58268.0,eurostat,isco1
322,AT,1.6,58268.0,eurostat,isco1
323,AT,1.6,58268.0,eurostat,isco1
324,AT,9.4,58268.0,eurostat,isco1
325,AT,53.4,58268.0,eurostat,isco1
331,AT,62.8,58268.0,eurostat,isco1
332,AT,102.3,58268.0,eurostat,isco1
333,AT,111.3,58268.0,eurostat,isco1
334,AT,43.1,58268.0,eurostat,isco1
335,AT,39.5,58268.0,eurostat,isco1
341,AT,26.8,58268.0,eurostat,isco1
342,AT,25.0,58268.0,eurostat,isco1
343,AT,44.6,58268.0,eurostat,isco1
351,AT,13.5,58268.0,eurostat,isco1
352,AT,23.7,58268.0,eurostat,isco1
411,AT,77.7,48160.0,eurostat,isco1
412,AT,38.8,48160.0,eurostat,isco1
413,AT,77.7,48160.0,eurostat,isco1
421,AT,25.6,48160.0,eurostat,isco1
422,AT,42.1,48160.0,eurostat,isco1
431,AT,36.2,48160.0,eurostat,isco1
432,AT,92.3,48160.0,eurostat,isco1
441,AT,31.6,48160.0,eurostat,isco1
511,AT,38.9,36196.0,eurostat,isco1
512,AT,15.0,36196.0,eurostat,isco1
513,AT,29.9,36196.0,eurostat,isco1
514,AT,50.8,36196.0,eurostat,isco1
515,AT,23.9,36196.0,eurostat,isco1
516,AT,98.7,36196.0,eurostat,isco1
521,AT,8.3,36196.0,eurostat,isco1
522,AT,194.1,36196.0,eurostat,isco1
523,AT,12.4,36196.0,eurostat,isco1
524,AT,95.0,36196.0,eurostat,isco1
531,AT,100.3,36196.0,eurostat,isco1
532,AT,54.7,36196.0,eurostat,isco1
541,AT,44.0,36196.0,eurostat,isco1
611,AT,57.6,,,
612,AT,38.4,,,
613,AT,7.7,,,
621,AT,0.4,,,
622,AT,5.9,,,
711,AT,57.1,44146.0,eurostat,isco1
712,AT,79.3,44146.0,eurostat,isco1
713,AT,34.9,44146.0,eurostat,isco1
721,AT,44.0,44146.0,eurostat,isco1
722,AT,74.9,44146.0,eurostat,isco1
723,AT,53.8,44146.0,eurostat,isco1
731,AT,11.9,44146.0,eurostat,isco1
732,AT,4.5,44146.0,eurostat,isco1
741,AT,42.0,44146.0,eurostat,isco1
742,AT,31.5,44146.0,eurostat,isco1
751,AT,15.8,44146.0,eurostat,isco1
752,AT,8.2,44146.0,eurostat,isco1
753,AT,23.4,44146.0,eurostat,isco1
754,AT,19.9,44146.0,eurostat,isco1
811,AT,6.1,43748.0,eurostat,isco1
812,AT,4.4,43748.0,eurostat,isco1
813,AT,7.5,43748.0,eurostat,isco1
814,AT,8.2,43748.0,eurostat,isco1
815,AT,11.7,43748.0,eurostat,isco1
816,AT,12.8,43748.0,eurostat,isco1
817,AT,4.4,43748.0,eurostat,isco1
818,AT,5.4,43748.0,eurostat,isco1
821,AT,16.9,43748.0,eurostat,isco1
831,AT,17.7,43748.0,eurostat,isco1
832,AT,23.6,43748.0,eurostat,isco1
833,AT,35.4,43748.0,eurostat,isco1
834,AT,56.1,43748.0,eurostat,isco1
835,AT,20.7,43748.0,eurostat,isco1
911,AT,67.1,32851.0,eurostat,isco1
912,AT,76.7,32851.0,eurostat,isco1
921,AT,5.3,32851.0,eurostat,isco1
931,AT,48.6,32851.0,eurostat,isco1
932,AT,21.6,32851.0,eurostat,isco1
933,AT,64.8,32851.0,eurostat,isco1
941,AT,32.8,32851.0,eurostat,isco1
951,AT,,32851.0,eurostat,isco1
952,AT,,32851.0,eurostat,isco1
961,AT,4.7,32851.0,eurostat,isco1
962,AT,14.0,32851.0,eurostat,isco1
021,BA,1.4,,,
031,BA,6.0,,,
111,BA,1.8,18913.0,eurostat,isco1
112,BA,0.7,18913.0,eurostat,isco1
121,BA,1.8,18913.0,eurostat,isco1
122,BA,1.4,18913.0,eurostat,isco1
131,BA,0.2,18913.0,eurostat,isco1
132,BA,6.3,18913.0,eurostat,isco1
133,BA,0.7,18913.0,eurostat,isco1
134,BA,2.7,18913.0,eurostat,isco1
141,BA,1.1,18913.0,eurostat,isco1
142,BA,13.0,18913.0,eurostat,isco1
143,BA,5.0,18913.0,eurostat,isco1
211,BA,3.0,17595.0,eurostat,isco1
212,BA,0.7,17595.0,eurostat,isco1
213,BA,4.1,17595.0,eurostat,isco1
214,BA,12.8,17595.0,eurostat,isco1
215,BA,3.0,17595.0,eurostat,isco1
216,BA,4.7,17595.0,eurostat,isco1
221,BA,0.9,17595.0,eurostat,isco1
222,BA,1.7,17595.0,eurostat,isco1
223,BA,2.2,17595.0,eurostat,isco1
225,BA,4.8,17595.0,eurostat,isco1
226,BA,20.0,17595.0,eurostat,isco1
231,BA,17.5,17595.0,eurostat,isco1
232,BA,9.7,17595.0,eurostat,isco1
233,BA,7.4,17595.0,eurostat,isco1
234,BA,1.9,17595.0,eurostat,isco1
235,BA,14.3,17595.0,eurostat,isco1
241,BA,6.7,17595.0,eurostat,isco1
242,BA,9.6,17595.0,eurostat,isco1
243,BA,9.4,17595.0,eurostat,isco1
251,BA,14.4,17595.0,eurostat,isco1
252,BA,5.3,17595.0,eurostat,isco1
261,BA,5.2,17595.0,eurostat,isco1
262,BA,3.4,17595.0,eurostat,isco1
263,BA,20.3,17595.0,eurostat,isco1
264,BA,11.1,17595.0,eurostat,isco1
265,BA,17.2,17595.0,eurostat,isco1
311,BA,17.0,12797.0,eurostat,isco1
312,BA,7.5,12797.0,eurostat,isco1
313,BA,4.5,12797.0,eurostat,isco1
314,BA,1.5,12797.0,eurostat,isco1
315,BA,3.6,12797.0,eurostat,isco1
321,BA,4.5,12797.0,eurostat,isco1
322,BA,0.6,12797.0,eurostat,isco1
323,BA,0.6,12797.0,eurostat,isco1
324,BA,3.8,12797.0,eurostat,isco1
325,BA,21.8,12797.0,eurostat,isco1
331,BA,6.0,12797.0,eurostat,isco1
332,BA,9.8,12797.0,eurostat,isco1
333,BA,10.6,12797.0,eurostat,isco1
334,BA,4.1,12797.0,eurostat,isco1
335,BA,3.8,12797.0,eurostat,isco1
341,BA,1.8,12797.0,eurostat,isco1
342,BA,1.7,12797.0,eurostat,isco1
343,BA,3.0,12797.0,eurostat,isco1
351,BA,0.7,12797.0,eurostat,isco1
352,BA,1.1,12797.0,eurostat,isco1
411,BA,13.1,11221.0,eurostat,isco1
412,BA,6.6,11221.0,eurostat,isco1
413,BA,13.1,11221.0,eurostat,isco1
421,BA,6.9,11221.0,eurostat,isco1
422,BA,11.3,11221.0,eurostat,isco1
431,BA,6.4,11221.0,eurostat,isco1
432,BA,16.3,11221.0,eurostat,isco1
441,BA,6.4,11221.0,eurostat,isco1
511,BA,10.0,8302.0,eurostat,isco1
512,BA,3.9,8302.0,eurostat,isco1
513,BA,7.7,8302.0,eurostat,isco1
514,BA,13.1,8302.0,eurostat,isco1
515,BA,6.2,8302.0,eurostat,isco1
516,BA,25.5,8302.0,eurostat,isco1
521,BA,3.6,8302.0,eurostat,isco1
522,BA,83.7,8302.0,eurostat,isco1
523,BA,5.3,8302.0,eurostat,isco1
524,BA,41.0,8302.0,eurostat,isco1
531,BA,2.8,8302.0,eurostat,isco1
532,BA,1.6,8302.0,eurostat,isco1
541,BA,39.2,8302.0,eurostat,isco1
611,BA,25.5,,,
612,BA,17.0,,,
613,BA,3.4,,,
621,BA,0.3,,,
622,BA,5.4,,,
711,BA,20.1,9174.0,eurostat,isco1
712,BA,28.0,9174.0,eurostat,isco1
713,BA,12.3,9174.0,eurostat,isco1
721,BA,19.1,9174.0,eurostat,isco1
722,BA,32.5,9174.0,eurostat,isco1
723,BA,23.3,9174.0,eurostat,isco1
731,BA,6.5,9174.0,eurostat,isco1
732,BA,2.4,9174.0,eurostat,isco1
741,BA,14.5,9174.0,eurostat,isco1
742,BA,10.9,9174.0,eurostat,isco1
751,BA,14.6,9174.0,eurostat,isco1
752,BA,7.5,9174.0,eurostat,isco1
753,BA,21.6,9174.0,eurostat,isco1
754,BA,18.3,9174.0,eurostat,isco1
811,BA,3.7,9313.0,eurostat,isco1
812,BA,2.7,9313.0,eurostat,isco1
813,BA,4.5,9313.0,eurostat,isco1
814,BA,5.0,9313.0,eurostat,isco1
815,BA,7.1,9313.0,eurostat,isco1
816,BA,7.8,9313.0,eurostat,isco1
817,BA,2.7,9313.0,eurostat,isco1
818,BA,3.3,9313.0,eurostat,isco1
821,BA,1.0,9313.0,eurostat,isco1
831,BA,10.1,9313.0,eurostat,isco1
832,BA,13.5,9313.0,eurostat,isco1
833,BA,20.3,9313.0,eurostat,isco1
834,BA,32.1,9313.0,eurostat,isco1
835,BA,11.8,9313.0,eurostat,isco1
911,BA,13.1,8225.0,eurostat,isco1
912,BA,14.9,8225.0,eurostat,isco1
921,BA,25.4,8225.0,eurostat,isco1
931,BA,13.8,8225.0,eurostat,isco1
932,BA,6.1,8225.0,eurostat,isco1
933,BA,18.4,8225.0,eurostat,isco1
941,BA,1.4,8225.0,eurostat,isco1
951,BA,,8225.0,eurostat,isco1
952,BA,,8225.0,eurostat,isco1
961,BA,7.1,8225.0,eurostat,isco1
962,BA,21.3,8225.0,eurostat,isco1
011,BE,3.3,,,
021,BE,4.0,,,
031,BE,11.9,,,
111,BE,40.4,107936.0,eurostat,isco1
112,BE,14.2,107936.0,eurostat,isco1
121,BE,92.1,107936.0,eurostat,isco1
122,BE,75.1,107936.0,eurostat,isco1
131,BE,2.6,107936.0,eurostat,isco1
132,BE,78.3,107936.0,eurostat,isco1
133,BE,8.6,107936.0,eurostat,isco1
134,BE,33.5,107936.0,eurostat,isco1
141,BE,2.8,107936.0,eurostat,isco1
142,BE,34.8,107936.0,eurostat,isco1
143,BE,13.5,107936.0,eurostat,isco1
211,BE,18.7,70347.0,eurostat,isco1
212,BE,4.5,70347.0,eurostat,isco1
213,BE,25.8,70347.0,eurostat,isco1
214,BE,80.1,70347.0,eurostat,isco1
215,BE,18.7,70347.0,eurostat,isco1
216,BE,29.7,70347.0,eurostat,isco1
221,BE,6.6,70347.0,eurostat,isco1
222,BE,13.1,70347.0,eurostat,isco1
223,BE,16.4,70347.0,eurostat,isco1
225,BE,36.1,70347.0,eurostat,isco1
226,BE,150.8,70347.0,eurostat,isco1
231,BE,121.3,70347.0,eurostat,isco1
232,BE,67.4,70347.0,eurostat,isco1
233,BE,51.2,70347.0,eurostat,isco1
234,BE,13.5,70347.0,eurostat,isco1
235,BE,99.7,70347.0,eurostat,isco1
241,BE,65.4,70347.0,eurostat,isco1
242,BE,93.5,70347.0,eurostat,isco1
243,BE,91.6,70347.0,eurostat,isco1
251,BE,133.5,70347.0,eurostat,isco1
252,BE,48.5,70347.0,eurostat,isco1
261,BE,16.8,70347.0,eurostat,isco1
262,BE,10.8,70347.0,eurostat,isco1
263,BE,65.0,70347.0,eurostat,isco1
264,BE,35.5,70347.0,eurostat,isco1
265,BE,55.2,70347.0,eurostat,isco1
311,BE,79.5,57206.0,eurostat,isco1
312,BE,35.2,57206.0,eurostat,isco1
313,BE,20.9,57206.0,eurostat,isco1
314,BE,7.2,57206.0,eurostat,isco1
315,BE,16.7,57206.0,eurostat,isco1
321,BE,17.9,57206.0,eurostat,isco1
322,BE,2.6,57206.0,eurostat,isco1
323,BE,2.6,57206.0,eurostat,isco1
324,BE,15.3,57206.0,eurostat,isco1
325,BE,86.8,57206.0,eurostat,isco1
331,BE,61.8,57206.0,eurostat,isco1
332,BE,100.7,57206.0,eurostat,isco1
333,BE,109.5,57206.0,eurostat,isco1
334,BE,42.4,57206.0,eurostat,isco1
335,BE,38.9,57206.0,eurostat,isco1
341,BE,23.4,57206.0,eurostat,isco1
342,BE,21.9,57206.0,eurostat,isco1
343,BE,39.1,57206.0,eurostat,isco1
351,BE,8.3,57206.0,eurostat,isco1
352,BE,14.4,57206.0,eurostat,isco1
411,BE,92.4,48973.0,eurostat,isco1
412,BE,46.2,48973.0,eurostat,isco1
413,BE,92.4,48973.0,eurostat,isco1
421,BE,24.7,48973.0,eurostat,isco1
422,BE,40.5,48973.0,eurostat,isco1
431,BE,58.9,48973.0,eurostat,isco1
432,BE,150.1,48973.0,eurostat,isco1
441,BE,53.4,48973.0,eurostat,isco1
511,BE,26.1,40357.0,eurostat,isco1
512,BE,10.0,40357.0,eurostat,isco1
513,BE,20.1,40357.0,eurostat,isco1
514,BE,34.2,40357.0,eurostat,isco1
515,BE,16.1,40357.0,eurostat,isco1
516,BE,66.3,40357.0,eurostat,isco1
521,BE,7.0,40357.0,eurostat,isco1
522,BE,164.9,40357.0,eurostat,isco1
523,BE,10.5,40357.0,eurostat,isco1
524,BE,80.7,40357.0,eurostat,isco1
531,BE,107.2,40357.0,eurostat,isco1
532,BE,58.4,40357.0,eurostat,isco1
541,BE,55.7,40357.0,eurostat,isco1
611,BE,27.5,,,
612,BE,18.3,,,
613,BE,3.7,,,
711,BE,67.6,43999.0,eurostat,isco1
712,BE,93.8,43999.0,eurostat,isco1
713,BE,41.3,43999.0,eurostat,isco1
721,BE,29.0,43999.0,eurostat,isco1
722,BE,49.4,43999.0,eurostat,isco1
723,BE,35.5,43999.0,eurostat,isco1
731,BE,10.6,43999.0,eurostat,isco1
732,BE,4.0,43999.0,eurostat,isco1
741,BE,37.9,43999.0,eurostat,isco1
742,BE,28.4,43999.0,eurostat,isco1
751,BE,14.2,43999.0,eurostat,isco1
752,BE,7.4,43999.0,eurostat,isco1
753,BE,21.0,43999.0,eurostat,isco1
754,BE,17.9,43999.0,eurostat,isco1
811,BE,8.6,44734.0,eurostat,isco1
812,BE,6.3,44734.0,eurostat,isco1
813,BE,10.6,44734.0,eurostat,isco1
814,BE,11.6,44734.0,eurostat,isco1
815,BE,16.6,44734.0,eurostat,isco1
816,BE,18.2,44734.0,eurostat,isco1
817,BE,6.3,44734.0,eurostat,isco1
818,BE,7.6,44734.0,eurostat,isco1
821,BE,22.2,44734.0,eurostat,isco1
831,BE,19.5,44734.0,eurostat,isco1
832,BE,26.0,44734.0,eurostat,isco1
833,BE,39.0,44734.0,eurostat,isco1
834,BE,61.8,44734.0,eurostat,isco1
835,BE,22.8,44734.0,eurostat,isco1
911,BE,115.3,38840.0,eurostat,isco1
912,BE,131.7,38840.0,eurostat,isco1
921,BE,21.6,38840.0,eurostat,isco1
931,BE,36.5,38840.0,eurostat,isco1
932,BE,16.2,38840.0,eurostat,isco1
933,BE,48.7,38840.0,eurostat,isco1
941,BE,40.3,38840.0,eurostat,isco1
951,BE,,38840.0,eurostat,isco1
952,BE,,38840.0,eurostat,isco1
961,BE,9.8,38840.0,eurostat,isco1
962,BE,29.3,38840.0,eurostat,isco1
011,BG,4.5,,,
021,BG,7.5,,,
031,BG,9.7,,,
111,BG,12.1,29382.0,eurostat,isco1
112,BG,4.3,29382.0,eurostat,isco1
121,BG,19.6,29382.0,eurostat,isco1
122,BG,16.0,29382.0,eurostat,isco1
131,BG,1.3,29382.0,eurostat,isco1
132,BG,40.0,29382.0,eurostat,isco1
133,BG,4.4,29382.0,eurostat,isco1
134,BG,17.1,29382.0,eurostat,isco1
141,BG,3.9,29382.0,eurostat,isco1
142,BG,48.1,29382.0,eurostat,isco1
143,BG,18.7,29382.0,eurostat,isco1
211,BG,7.6,18757.0,eurostat,isco1
212,BG,1.8,18757.0,eurostat,isco1
213,BG,10.4,18757.0,eurostat,isco1
214,BG,32.4,18757.0,eurostat,isco1
215,BG,7.6,18757.0,eurostat,isco1
216,BG,12.0,18757.0,eurostat,isco1
221,BG,2.4,18757.0,eurostat,isco1
222,BG,4.9,18757.0,eurostat,isco1
223,BG,6.1,18757.0,eurostat,isco1
225,BG,13.5,18757.0,eurostat,isco1
226,BG,56.4,18757.0,eurostat,isco1
231,BG,41.3,18757.0,eurostat,isco1
232,BG,22.9,18757.0,eurostat,isco1
233,BG,17.4,18757.0,eurostat,isco1
234,BG,4.6,18757.0,eurostat,isco1
235,BG,33.9,18757.0,eurostat,isco1
241,BG,36.3,18757.0,eurostat,isco1
242,BG,51.9,18757.0,eurostat,isco1
243,BG,50.8,18757.0,eurostat,isco1
251,BG,56.0,18757.0,eurostat,isco1
252,BG,20.4,18757.0,eurostat,isco1
261,BG,7.4,18757.0,eurostat,isco1
262,BG,4.8,18757.0,eurostat,isco1
263,BG,28.7,18757.0,eurostat,isco1
264,BG,15.7,18757.0,eurostat,isco1
265,BG,24.4,18757.0,eurostat,isco1
311,BG,39.4,14083.0,eurostat,isco1
312,BG,17.5,14083.0,eurostat,isco1
313,BG,10.4,14083.0,eurostat,isco1
314,BG,3.6,14083.0,eurostat,isco1
315,BG,8.3,14083.0,eurostat,isco1
321,BG,2.0,14083.0,eurostat,isco1
322,BG,0.3,14083.0,eurostat,isco1
323,BG,0.3,14083.0,eurostat,isco1
324,BG,1.7,14083.0,eurostat,isco1
325,BG,9.8,14083.0,eurostat,isco1
331,BG,27.5,14083.0,eurostat,isco1
332,BG,44.9,14083.0,eurostat,isco1
333,BG,48.8,14083.0,eurostat,isco1
334,BG,18.9,14083.0,eurostat,isco1
335,BG,17.3,14083.0,eurostat,isco1
341,BG,6.3,14083.0,eurostat,isco1
342,BG,5.9,14083.0,eurostat,isco1
343,BG,10.6,14083.0,eurostat,isco1
351,BG,9.5,14083.0,eurostat,isco1
352,BG,16.7,14083.0,eurostat,isco1
411,BG,15.6,9451.0,eurostat,isco1
412,BG,7.8,9451.0,eurostat,isco1
413,BG,15.6,9451.0,eurostat,isco1
421,BG,20.6,9451.0,eurostat,isco1
422,BG,33.9,9451.0,eurostat,isco1
431,BG,18.7,9451.0,eurostat,isco1
432,BG,47.7,9451.0,eurostat,isco1
441,BG,21.7,9451.0,eurostat,isco1
511,BG,19.1,7138.0,eurostat,isco1
512,BG,7.3,7138.0,eurostat,isco1
513,BG,14.7,7138.0,eurostat,isco1
514,BG,24.9,7138.0,eurostat,isco1
515,BG,11.7,7138.0,eurostat,isco1
516,BG,48.4,7138.0,eurostat,isco1
521,BG,7.1,7138.0,eurostat,isco1
522,BG,167.6,7138.0,eurostat,isco1
523,BG,10.7,7138.0,eurostat,isco1
524,BG,82.0,7138.0,eurostat,isco1
531,BG,38.2,7138.0,eurostat,isco1
532,BG,20.8,7138.0,eurostat,isco1
541,BG,82.1,7138.0,eurostat,isco1
611,BG,30.1,5788.0,eurostat,isco1
612,BG,20.1,5788.0,eurostat,isco1
613,BG,4.0,5788.0,eurostat,isco1
621,BG,0.5,5788.0,eurostat,isco1
622,BG,7.7,5788.0,eurostat,isco1
711,BG,36.3,9707.0,eurostat,isco1
712,BG,50.4,9707.0,eurostat,isco1
713,BG,22.2,9707.0,eurostat,isco1
721,BG,26.7,9707.0,eurostat,isco1
722,BG,45.4,9707.0,eurostat,isco1
723,BG,32.6,9707.0,eurostat,isco1
731,BG,9.4,9707.0,eurostat,isco1
732,BG,3.5,9707.0,eurostat,isco1
741,BG,15.8,9707.0,eurostat,isco1
742,BG,11.8,9707.0,eurostat,isco1
751,BG,18.4,9707.0,eurostat,isco1
752,BG,9.5,9707.0,eurostat,isco1
753,BG,27.2,9707.0,eurostat,isco1
754,BG,23.1,9707.0,eurostat,isco1
811,BG,12.5,8841.0,eurostat,isco1
812,BG,9.1,8841.0,eurostat,isco1
813,BG,15.4,8841.0,eurostat,isco1
814,BG,16.8,8841.0,eurostat,isco1
815,BG,24.0,8841.0,eurostat,isco1
816,BG,26.4,8841.0,eurostat,isco1
817,BG,9.1,8841.0,eurostat,isco1
818,BG,11.0,8841.0,eurostat,isco1
821,BG,26.8,8841.0,eurostat,isco1
831,BG,23.2,8841.0,eurostat,isco1
832,BG,31.0,8841.0,eurostat,isco1
833,BG,46.5,8841.0,eurostat,isco1
834,BG,73.6,8841.0,eurostat,isco1
835,BG,27.1,8841.0,eurostat,isco1
911,BG,21.9,6584.0,eurostat,isco1
912,BG,25.1,6584.0,eurostat,isco1
921,BG,30.3,6584.0,eurostat,isco1
931,BG,37.7,6584.0,eurostat,isco1
932,BG,16.7,6584.0,eurostat,isco1
933,BG,50.2,6584.0,eurostat,isco1
941,BG,14.1,6584.0,eurostat,isco1
951,BG,1.8,6584.0,eurostat,isco1
952,BG,1.8,6584.0,eurostat,isco1
961,BG,19.8,6584.0,eurostat,isco1
962,BG,59.2,6584.0,eurostat,isco1
011,CH,1.6,,,
021,CH,1.8,,,
031,CH,1.5,,,
111,CH,80.6,124773.0,bfs,isco2
112,CH,28.5,124773.0,bfs,isco2
121,CH,72.6,119520.0,bfs,isco2
122,CH,59.3,119520.0,bfs,isco2
131,CH,2.4,110523.0,bfs,isco2
132,CH,72.7,110523.0,bfs,isco2
133,CH,7.9,110523.0,bfs,isco2
134,CH,31.1,110523.0,bfs,isco2
141,CH,1.8,77449.0,bfs,isco2
142,CH,22.1,77449.0,bfs,isco2
143,CH,8.6,77449.0,bfs,isco2
211,CH,22.2,100570.0,bfs,isco2
212,CH,5.4,100570.0,bfs,isco2
213,CH,30.7,100570.0,bfs,isco2
214,CH,95.1,100570.0,bfs,isco2
215,CH,22.2,100570.0,bfs,isco2
216,CH,35.3,100570.0,bfs,isco2
221,CH,6.7,92160.0,bfs,isco2
222,CH,13.3,92160.0,bfs,isco2
223,CH,16.6,92160.0,bfs,isco2
225,CH,36.6,92160.0,bfs,isco2
226,CH,153.0,92160.0,bfs,isco2
231,CH,75.0,111709.0,bfs,isco2
232,CH,41.7,111709.0,bfs,isco2
233,CH,31.7,111709.0,bfs,isco2
234,CH,8.3,111709.0,bfs,isco2
235,CH,61.7,111709.0,bfs,isco2
241,CH,51.9,109544.0,bfs,isco2
242,CH,74.2,109544.0,bfs,isco2
243,CH,72.7,109544.0,bfs,isco2
251,CH,140.3,114612.0,bfs,isco2
252,CH,51.0,114612.0,bfs,isco2
261,CH,13.4,105085.0,bfs,isco2
262,CH,8.7,105085.0,bfs,isco2
263,CH,52.0,105085.0,bfs,isco2
264,CH,28.4,105085.0,bfs,isco2
265,CH,44.1,105085.0,bfs,isco2
311,CH,101.6,86481.0,bfs,isco2
312,CH,45.1,86481.0,bfs,isco2
313,CH,26.7,86481.0,bfs,isco2
314,CH,9.2,86481.0,bfs,isco2
315,CH,21.4,86481.0,bfs,isco2
321,CH,22.5,71459.0,bfs,isco2
322,CH,3.2,71459.0,bfs,isco2
323,CH,3.2,71459.0,bfs,isco2
324,CH,19.3,71459.0,bfs,isco2
325,CH,109.2,71459.0,bfs,isco2
331,CH,40.1,91008.0,bfs,isco2
332,CH,65.3,91008.0,bfs,isco2
333,CH,71.0,91008.0,bfs,isco2
334,CH,27.5,91008.0,bfs,isco2
335,CH,25.2,91008.0,bfs,isco2
341,CH,36.8,81539.0,bfs,isco2
342,CH,34.3,81539.0,bfs,isco2
343,CH,61.3,81539.0,bfs,isco2
351,CH,12.9,90536.0,bfs,isco2
352,CH,22.5,90536.0,bfs,isco2
411,CH,95.3,76458.0,bfs,isco2
412,CH,47.7,76458.0,bfs,isco2
413,CH,95.3,76458.0,bfs,isco2
421,CH,37.8,68717.0,bfs,isco2
422,CH,62.2,68717.0,bfs,isco2
431,CH,39.9,69523.0,bfs,isco2
432,CH,101.7,69523.0,bfs,isco2
441,CH,86.7,73221.0,bfs,isco2
511,CH,39.3,56759.0,bfs,isco2
512,CH,15.1,56759.0,bfs,isco2
513,CH,30.2,56759.0,bfs,isco2
514,CH,51.4,56759.0,bfs,isco2
515,CH,24.2,56759.0,bfs,isco2
516,CH,99.7,56759.0,bfs,isco2
521,CH,4.6,57254.0,bfs,isco2
522,CH,107.6,57254.0,bfs,isco2
523,CH,6.9,57254.0,bfs,isco2
524,CH,52.7,57254.0,bfs,isco2
531,CH,85.7,64846.0,bfs,isco2
532,CH,46.8,64846.0,bfs,isco2
541,CH,43.8,75203.0,bfs,isco2
611,CH,46.8,64765.0,bfs,isco2
612,CH,31.2,64765.0,bfs,isco2
613,CH,6.2,64765.0,bfs,isco2
621,CH,0.3,70376.0,bfs,isco2
622,CH,4.1,70376.0,bfs,isco2
711,CH,48.8,71101.0,bfs,isco2
712,CH,67.8,71101.0,bfs,isco2
713,CH,29.8,71101.0,bfs,isco2
721,CH,33.4,73659.0,bfs,isco2
722,CH,56.9,73659.0,bfs,isco2
723,CH,40.8,73659.0,bfs,isco2
731,CH,24.7,71021.0,bfs,isco2
732,CH,9.3,71021.0,bfs,isco2
741,CH,40.7,74097.0,bfs,isco2
742,CH,30.6,74097.0,bfs,isco2
751,CH,11.7,61079.0,bfs,isco2
752,CH,6.1,61079.0,bfs,isco2
753,CH,17.4,61079.0,bfs,isco2
754,CH,14.8,61079.0,bfs,isco2
811,CH,5.8,66563.0,bfs,isco2
812,CH,4.2,66563.0,bfs,isco2
813,CH,7.1,66563.0,bfs,isco2
814,CH,7.7,66563.0,bfs,isco2
815,CH,11.1,66563.0,bfs,isco2
816,CH,12.2,66563.0,bfs,isco2
817,CH,4.2,66563.0,bfs,isco2
818,CH,5.1,66563.0,bfs,isco2
821,CH,9.6,68890.0,bfs,isco2
831,CH,11.8,68556.0,bfs,isco2
832,CH,15.7,68556.0,bfs,isco2
833,CH,23.6,68556.0,bfs,isco2
834,CH,37.4,68556.0,bfs,isco2
835,CH,13.8,68556.0,bfs,isco2
911,CH,47.9,52404.0,bfs,isco2
912,CH,54.7,52404.0,bfs,isco2
921,CH,21.1,56667.0,bfs,isco2
931,CH,32.4,63832.0,bfs,isco2
932,CH,14.4,63832.0,bfs,isco2
933,CH,43.2,63832.0,bfs,isco2
941,CH,28.4,51022.0,bfs,isco2
951,CH,,58982.0,bfs,isco1
952,CH,,58982.0,bfs,isco1
961,CH,3.0,60918.0,bfs,isco2
962,CH,8.9,60918.0,bfs,isco2
011,CY,1.7,,,
021,CY,2.8,,,
031,CY,2.4,,,
111,CY,1.6,73564.0,eurostat,isco1
112,CY,0.6,73564.0,eurostat,isco1
121,CY,3.2,73564.0,eurostat,isco1
